pm_start_date,pm_end_date,pm_location,source,param_name,Desc,param_type,month_imputation_method,param_value
2020-06-01,2020-06-30,Maryland,A State Health Department and Health Information Exchange Partnership: An Effective Collaboration for a Data-Driven Response for COVID-19 Contact Tracing  in Maryland.,cases_named_contacts_count,Number of cases who name at least one contact.,manual,spread_cases,4036.5571017793245
2020-06-01,2020-06-30,Maryland,A State Health Department and Health Information Exchange Partnership: An Effective Collaboration for a Data-Driven Response for COVID-19 Contact Tracing  in Maryland.,cases_reached_count,"Org contacted index case, but did not complete interview",manual,spread_cases,5538.370039010463
2020-06-01,2020-06-30,Maryland,A State Health Department and Health Information Exchange Partnership: An Effective Collaboration for a Data-Driven Response for COVID-19 Contact Tracing  in Maryland.,contacts_assigned_count,Initial set of possible contacts assigned to org,manual,spread_cases,7466.421187718065
2020-06-01,2020-06-30,Maryland,A State Health Department and Health Information Exchange Partnership: An Effective Collaboration for a Data-Driven Response for COVID-19 Contact Tracing  in Maryland.,contacts_interviewed_count,Org completed secondary case interview,manual,spread_cases,4446.547493811522
2020-06-01,2020-06-30,Maryland,A State Health Department and Health Information Exchange Partnership: An Effective Collaboration for a Data-Driven Response for COVID-19 Contact Tracing  in Maryland.,contacts_reached_count,"Org contacted secondary case, but did not complete interview",manual,spread_cases,5139.159990848294
2020-06-01,2020-06-30,Mecklenburg,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.",cases_assigned_count,Initial set of possible cases assigned to org,NA,spread_cases,7116
2020-06-01,2020-06-30,Mecklenburg,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.",cases_interviewed_count,Org completed index case interview. Percentage is of total cases assigned.,NA,spread_cases,5514
2020-06-01,2020-06-30,Mecklenburg,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.",cases_named_contacts_count,Number of cases who name at least one contact.,NA,spread_cases,2890
2020-06-01,2020-06-30,Mecklenburg,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.",cases_positive_from_test_med,"Time from providing specimen to getting in a positive result type can be added to specify med, mean, etc",NA,translate,48
2020-06-01,2020-06-30,Mecklenburg,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.",cases_reached_from_test_med,"Time from test (providing specimen) to getting in touch with primary case, type can be added to specify med, mean, etc",NA,translate,96
2020-06-01,2020-06-30,Mecklenburg,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.",contacts_infected_count,Secondary contact confirmed infected with covid,NA,spread_cases,137
2020-06-01,2020-06-30,Mecklenburg,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.",contacts_interviewed_count,Org completed secondary case interview,NA,spread_cases,9815
2020-06-01,2020-06-30,Mecklenburg,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.",contacts_named_count,Amount of contacts named by case or perc who reported contacts,NA,spread_cases,13401
2020-06-01,2020-06-30,Mecklenburg,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.",contacts_named_ratio_mean_cases_naming,The ratio of number of contacts named through case investigations over the number of cases interviewed that reported one or more contacts.  Means and medians are taken with respect to cases. ,NA,translate,4.6
2020-06-01,2020-06-30,Mecklenburg,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.",contacts_reached_count,"Org contacted secondary case, but did not complete interview",NA,spread_cases,10070
2020-06-01,2020-06-30,Mecklenburg,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.",contacts_reached_from_named_med,Time to reach contact after a case named them,NA,translate,24
2020-06-01,2020-06-30,Mecklenburg,"COVID-19 Contact Tracing in Two Counties - North Carolina, June-July 2020.",contacts_reached_from_test_med,"Time from test (providing specimen) to getting in touch with contact. Type can be added to specify med, mean, etc",NA,translate,144
2020-06-01,2020-06-30,Michigan,Centralized COVID-19 Contact Tracing in a Home-Rule State.,contacts_assigned_count,Initial set of possible contacts assigned to org,manual,spread_cases,3870.554110795711
2020-06-01,2020-06-30,Michigan,Centralized COVID-19 Contact Tracing in a Home-Rule State.,contacts_infected_count,Secondary contact confirmed infected with covid,manual,spread_cases,182.38846039400542
2020-06-01,2020-06-30,Michigan,Centralized COVID-19 Contact Tracing in a Home-Rule State.,contacts_interviewed_count,Org completed secondary case interview,manual,spread_cases,2412.8523778710874
2020-06-01,2020-06-30,Michigan,Centralized COVID-19 Contact Tracing in a Home-Rule State.,contacts_tested_count,Number of contacts who eventually tested.,manual,spread_cases,974.6458910935519
2020-06-01,2020-06-30,New York,Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.,cases_assigned_count,Initial set of possible cases assigned to org,NA,spread_cases,8993.605975200651
2020-06-01,2020-06-30,New York,Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.,cases_interviewed_count,Org completed index case interview. Percentage is of total cases assigned.,manual,spread_cases,8814.06258750125
2020-06-01,2020-06-30,New York,Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.,cases_named_contacts_count,Number of cases who name at least one contact.,NA,spread_cases,3349.342914902312
2020-06-01,2020-06-30,New York,Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.,cases_positive_from_test_med,"Time from providing specimen to getting in a positive result type can be added to specify med, mean, etc",NA,translate,24
2020-06-01,2020-06-30,New York,Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.,cases_reached_from_positive_med,"Time from the health department getting the positive test result to getting in touch with primary case. type can be added to specify med, mean, etc",NA,translate,48
2020-06-01,2020-06-30,New York,Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.,cases_reached_perc,"Org contacted index case, but did not complete interview",NA,translate,89
2020-06-01,2020-06-30,New York,Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.,contacts_reached_from_named_med,Time to reach contact after a case named them,NA,translate,5.76
2020-06-01,2020-06-30,New York,Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.,percent_naming_contacts,Percent of interviewed contacts that named any number of contacts,NA,translate,38
2020-06-01,2020-06-30,New York,Lessons Learned from the Launch and Implementation of the COVID-19 Contact Tracing Program in New York City: a Qualitative Study.,staff_hired_count,"Number of reported staff hired.  Type can be a count, per population or per (daily?) incidence.",NA,translate,2500
2020-06-01,2020-06-30,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",cases_assigned_count,Initial set of possible cases assigned to org,NA,spread_cases,8056.080691615098
2020-06-01,2020-06-30,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",cases_interviewed_count,Org completed index case interview. Percentage is of total cases assigned.,NA,spread_cases,6090.024947340382
2020-06-01,2020-06-30,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",cases_named_contacts_count,Number of cases who name at least one contact.,NA,spread_cases,3608.784454421137
2020-06-01,2020-06-30,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",cases_reached_count,"Org contacted index case, but did not complete interview",NA,spread_cases,7199.026058918478
2020-06-01,2020-06-30,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",cases_reached_from_symptom_med,"Time from symptom to getting in touch with primary case, type can be added to specify med, mean, etc",NA,translate,112.8
2020-06-01,2020-06-30,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",cases_reached_from_test_med,"Time from test (providing specimen) to getting in touch with primary case, type can be added to specify med, mean, etc",NA,translate,62.4
2020-06-01,2020-06-30,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",cases_test_from_symptom_med,"Time from becoming symptomatic to  testing (providing specimen). Type can be added to specify med, mean, etc",NA,translate,48
2020-06-01,2020-06-30,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",contacts_interviewed_count,Org completed secondary case interview,NA,spread_cases,5054.030956791889
2020-06-01,2020-06-30,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",contacts_named_count,Amount of contacts named by case or perc who reported contacts,NA,spread_cases,10432.707322083384
2020-06-01,2020-06-30,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",contacts_named_ratio_med,The ratio of number of contacts named through case investigations over the number of cases interviewed.  Means and medians are taken with respect to cases. ,NA,translate,1.4
2020-06-01,2020-06-30,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",contacts_reached_count,"Org contacted secondary case, but did not complete interview",NA,spread_cases,7746.964705904856
2020-06-01,2020-06-30,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",contacts_reached_from_named_med,Time to reach contact after a case named them,NA,translate,4.8
2020-06-01,2020-06-30,New York City,"COVID-19 Case Investigation and Contact Tracing in New York City, June 1, 2020, to October 31, 2021.",monetary_cost,"cost to public health budget This could also be cost per index case, cost per close contact, cost per interviewed case (to delineate the difference in cost when they were unsuccessful? re: HIV costing paper)",NA,spread_even,35294117.64705882
2020-06-01,2020-06-30,Oak Ridge National Laboratory,Benchmarking SARS CoV-2 Infection in the Workplace to Support Continuity of Operations.,cases_positive_from_test_mean,"Time from providing specimen to getting in a positive result type can be added to specify med, mean, etc",manual,translate,13.68
